Gene name, Transcript overall charge
YPL233W, 0
YPL232W, -3
YPL230W, 0
YPL229W, -1
YPL228W, 1
YPL227C, 2
YPL226W, 0
YPL225W, -4
YPL224C, 1
YPL223C, 2
YPL222W, 3
YPL221W, 0
YPL220W, 2
YPL219W, -2
YPL218W, -1
YPL217C, 4
YPL215W, 2
YPL214C, -2
YPL213W, 0
YPL212C, -3
YPL211W, -1
YPL210C, 0
YPL209C, 2
YPL208W, 0
YPL207W, 0
YPL206C, 3
YPL204W, 5
YPL203W, -1
YPL202C, 3
YPL201C, 0
YPL200W, 1
YPL199C, 1
YPL198W, 1
YPL196W, 3
YPL195W, 0
YPL194W, 1
YPL193W, 0
YPL192C, 0
YPL191C, 1
YPL190C, -3
YPL189C-A, 3
YPL189W, 2
YPL188W, 5
YPL187W, 1
YPL186C, -3
YPL184C, 0
YPL183W-A, 2
YPL183C, 2
YPL181W, 0
YPL180W, 2
YPL179W, 3
YPL178W, -3
YPL177C, 1
YPL176C, -1
YPL175W, -1
YPL173W, 2
YPL172C, 3
YPL171C, 0
YPL170W, 2
YPL169C, 1
YPL168W, 3
YPL166W, 2
YPL165C, -2
YPL164C, 1
YPL163C, 1
YPL162C, 0
YPL160W, 0
YPL159C, 3
YPL158C, 5
YPL157W, 5
YPL156C, 3
YPL155C, 4
YPL154C, 1
YPL153C, -1
YPL152W-A, 2
YPL152W, 0
YPL151C, -3
YPL150W, 0
YPL149W, -1
YPL148C, 3
YPL146C, 3
YPL145C, 1
YPL144W, 0
YPL143W, 4
YPL141C, 3
YPL140C, 2
YPL139C, -2
YPL138C, 3
YPL137C, -3
YPL135W, 2
YPL134C, 0
YPL133C, 4
YPL132W, 3
YPL131W, 2
YPL129W, 4
YPL128C, -1
YPL127C, 5
YPL126W, 0
YPL125W, -2
YPL124W, 1
YPL123C, 2
YPL122C, 0
YPL120W, 1
YPL119C-A, 0
YPL118W, 1
YPL117C, 0
YPL116W, 2
YPL113C, -1
YPL112C, -2
YPL111W, 1
YPL109C, 3
YPL108W, -2
YPL107W, 2
YPL106C, -1
YPL105C, 1
YPL104W, 4
YPL103C, 2
YPL101W, 2
YPL100W, 0
YPL099C, 4
YPL098C, 0
YPL097W, 1
YPL096C-A, 1
YPL096W, -3
YPL095C, 2
YPL094C, 0
YPL093W, 0
YPL092W, 0
YPL091W, 3
YPL090C, 2
YPL089C, 2
YPL088W, 3
YPL087W, -2
YPL086C, 7
YPL084W, 1
YPL083C, 1
YPL081W, 3
YPL080C, 3
YPL079W, 5
YPL078C, 2
YPL077C, 4
YPL076W, 3
YPL075W, 0
YPL074W, 0
YPL072W, 0
YPL071C, 3
YPL070W, 2
YPL069C, -3
YPL068C, 5
YPL067C, -3
YPL066W, 2
YPL065W, 2
YPL064C, 0
YPL063W, 3
YPL062W, -4
YPL061W, 1
YPL060W, 5
YPL059W, 2
YPL057C, 2
YPL056C, 0
YPL055C, 1
YPL054W, -1
YPL053C, 4
YPL052W, 3
YPL051W, 4
YPL050C, 3
YPL049C, 0
YPL048W, 2
YPL047W, -3
YPL046C, -2
YPL045W, 0
YPL043W, -4
YPL042C, 1
YPL041C, 1
YPL040C, 4
YPL039W, -2
YPL038W-A, 4
YPL038W, -1
YPL037C, 1
YPL036W, 2
YPL034W, 1
YPL033C, 3
YPL032C, 1
YPL031C, 1
YPL030W, 1
YPL029W, 2
YPL028W, 1
YPL026C, 0
YPL024W, -3
YPL023C, 2
YPL022W, -4
YPL020C, 2
YPL019C, 0
YPL018W, -2
YPL015C, 1
YPL014W, 4
YPL013C, 4
YPL012W, -3
YPL011C, 0
YPL010W, 0
YPL009C, 2
YPL008W, 1
YPL007C, 0
YPL006W, 1
YPL005W, 2
YPL004C, 4
YPL003W, 1
YPL002C, -1
YPL001W, -1
YPR001W, 4
YPR002W, 4
YPR003C, 2
YPR004C, 3
YPR005C, 2
YPR008W, 1
YPR009W, 1
YPR010C, 2
YPR010C-A, 3
YPR011C, -1
YPR013C, 1
YPR015C, 1
YPR016C, -1
YPR017C, 1
YPR018W, 0
YPR019W, -1
YPR020W, 2
YPR023C, -2
YPR024W, 1
YPR025C, -1
YPR028W, 1
YPR029C, 2
YPR030W, 1
YPR033C, 3
YPR034W, 4
YPR035W, 0
YPR036W, 0
YPR036W-A, -2
YPR037C, 5
YPR040W, 3
YPR041W, 1
YPR043W, 5
YPR045C, -1
YPR046W, 0
YPR047W, 4
YPR048W, 1
YPR049C, -4
YPR051W, -2
YPR052C, 6
YPR054W, 0
YPR056W, 2
YPR057W, 0
YPR058W, -5
YPR060C, -1
YPR061C, 5
YPR062W, 1
YPR063C, 0
YPR064W, -1
YPR065W, 4
YPR066W, 0
YPR067W, 4
YPR068C, 1
YPR069C, -1
YPR070W, -4
YPR071W, 0
YPR072W, 2
YPR073C, 1
YPR074C, -1
YPR075C, 1
YPR079W, 2
YPR080W, 3
YPR081C, -1
YPR082C, 2
YPR083W, -1
YPR084W, 0
YPR085C, 2
YPR086W, 3
YPR088C, 1
YPR089W, -2
YPR091C, 1
YPR093C, -6
YPR094W, 2
YPR097W, -2
YPR098C, 2
YPR099C, -1
YPR100W, 3
YPR101W, -1
YPR102C, 1
YPR103W, 0
YPR104C, -2
YPR105C, -1
YPR106W, 0
YPR107C, 2
YPR108W, -5
YPR109W, -3
YPR110C, 0
YPR111W, -2
YPR112C, 1
YPR113W, 0
YPR114W, -1
YPR115W, -1
YPR116W, 2
YPR118W, -3
YPR119W, -2
YPR120C, 1
YPR121W, 1
YPR124W, -2
YPR125W, 6
YPR127W, 1
YPR128C, -1
YPR129W, 1
YPR131C, -1
YPR132W, 5
YPR133C, -2
YPR133W-A, -2
YPR134W, 1
YPR135W, 0
YPR137W, 5
YPR138C, -1
YPR139C, 0
YPR140W, -3
YPR141C, 2
YPR143W, 5
YPR144C, 1
YPR145W, 2
YPR145C-A, 5
YPR147C, 2
YPR148C, 0
YPR149W, 0
YPR151C, 4
YPR152C, 2
YPR153W, 0
YPR154W, 2
YPR155C, 1
YPR156C, -2
YPR157W, 2
YPR158W, -1
YPR159W, 1
YPR160W, -2
YPR161C, -1
YPR162C, 0
YPR163C, 3
YPR165W, 3
YPR166C, 3
YPR167C, 0
YPR168W, -2
YPR169W, 2
YPR170W-B, 2
YPR171W, -1
YPR172W, 1
YPR173C, -1
YPR174C, 3
YPR175W, 1
YPR176C, 3
YPR178W, -1
YPR179C, 0
YPR180W, -3
YPR181C, -3
YPR182W, -2
YPR183W, 0
YPR185W, -3
YPR186C, -3
YPR187W, -5
YPR188C, -2
YPR189W, 0
YPR190C, -4
YPR191W, 2
YPR192W, 0
YPR193C, -1
YPR194C, -1
YPR195C, -1
YPR196W, 3
YPR198W, 1
YPR199C, 6
YPR200C, 1
YPR201W, -1
