Gene name, Transcript overall charge
YPL233W, 1
YPL232W, -5
YPL230W, 0
YPL229W, -1
YPL228W, -1
YPL227C, 2
YPL226W, 0
YPL225W, -4
YPL224C, 1
YPL223C, 1
YPL222W, 4
YPL221W, 0
YPL220W, 3
YPL219W, -1
YPL218W, -1
YPL217C, 7
YPL215W, 4
YPL214C, -3
YPL213W, 0
YPL212C, -4
YPL211W, -1
YPL210C, -1
YPL209C, 4
YPL208W, 0
YPL207W, 0
YPL206C, 2
YPL204W, 5
YPL203W, -1
YPL202C, 4
YPL201C, 2
YPL200W, 1
YPL199C, 2
YPL198W, 2
YPL196W, 2
YPL195W, 1
YPL194W, 2
YPL193W, 2
YPL192C, 0
YPL191C, 3
YPL190C, -4
YPL189C-A, 3
YPL189W, 1
YPL188W, 5
YPL187W, 1
YPL186C, -2
YPL184C, 0
YPL183W-A, 4
YPL183C, 1
YPL181W, -2
YPL180W, 2
YPL179W, 3
YPL178W, -2
YPL177C, 0
YPL176C, -1
YPL175W, -2
YPL173W, 4
YPL172C, 5
YPL171C, -1
YPL170W, 0
YPL169C, 1
YPL168W, 3
YPL166W, 4
YPL165C, 0
YPL164C, 2
YPL163C, 1
YPL162C, 0
YPL160W, -1
YPL159C, 3
YPL158C, 3
YPL157W, 10
YPL156C, 5
YPL155C, 4
YPL154C, 1
YPL153C, 0
YPL152W-A, 3
YPL152W, -2
YPL151C, -1
YPL150W, 1
YPL149W, -2
YPL148C, 2
YPL146C, 5
YPL145C, 1
YPL144W, 0
YPL143W, 6
YPL141C, 1
YPL140C, 4
YPL139C, -2
YPL138C, 3
YPL137C, 0
YPL135W, 3
YPL134C, 0
YPL133C, 4
YPL132W, 4
YPL131W, 2
YPL129W, 4
YPL128C, -2
YPL127C, 6
YPL126W, 1
YPL125W, -2
YPL124W, -1
YPL123C, 1
YPL122C, -1
YPL120W, 0
YPL119C-A, 1
YPL118W, 3
YPL117C, 1
YPL116W, 2
YPL113C, 0
YPL112C, -2
YPL111W, 1
YPL109C, 5
YPL108W, -1
YPL107W, 4
YPL106C, 0
YPL105C, 0
YPL104W, 3
YPL103C, 5
YPL101W, 3
YPL100W, 1
YPL099C, 5
YPL098C, 1
YPL097W, 2
YPL096C-A, 1
YPL096W, -2
YPL095C, 2
YPL094C, 0
YPL093W, -2
YPL092W, 0
YPL091W, 3
YPL090C, -1
YPL089C, 3
YPL088W, 3
YPL087W, -1
YPL086C, 6
YPL084W, 2
YPL083C, -1
YPL081W, 4
YPL080C, 4
YPL079W, 6
YPL078C, 3
YPL077C, 0
YPL076W, 2
YPL075W, 0
YPL074W, 0
YPL072W, 2
YPL071C, 7
YPL070W, 1
YPL069C, -4
YPL068C, 6
YPL067C, -3
YPL066W, 3
YPL065W, 2
YPL064C, 1
YPL063W, 4
YPL062W, -4
YPL061W, 1
YPL060W, 5
YPL059W, 4
YPL057C, 2
YPL056C, 0
YPL055C, 3
YPL054W, 1
YPL053C, 4
YPL052W, 2
YPL051W, 3
YPL050C, 3
YPL049C, 1
YPL048W, 3
YPL047W, -3
YPL046C, -2
YPL045W, 2
YPL043W, -4
YPL042C, 2
YPL041C, 1
YPL040C, 6
YPL039W, -3
YPL038W-A, 3
YPL038W, -2
YPL037C, 2
YPL036W, 2
YPL034W, 3
YPL033C, 4
YPL032C, 1
YPL031C, 1
YPL030W, 3
YPL029W, 3
YPL028W, 1
YPL026C, 0
YPL024W, -3
YPL023C, 1
YPL022W, -5
YPL020C, 4
YPL019C, 0
YPL018W, -1
YPL015C, 3
YPL014W, 5
YPL013C, 5
YPL012W, -1
YPL011C, 0
YPL010W, -2
YPL009C, 1
YPL008W, 0
YPL007C, 0
YPL006W, 1
YPL005W, 3
YPL004C, 3
YPL003W, 0
YPL002C, -1
YPL001W, -1
YPR001W, 4
YPR002W, 7
YPR003C, 2
YPR004C, 5
YPR005C, 1
YPR008W, 4
YPR009W, 0
YPR010C, 2
YPR010C-A, 4
YPR011C, -1
YPR013C, 1
YPR015C, 2
YPR016C, 0
YPR017C, 0
YPR018W, 2
YPR019W, -1
YPR020W, 2
YPR023C, -1
YPR024W, 2
YPR025C, -1
YPR028W, 1
YPR029C, 2
YPR030W, 1
YPR033C, 4
YPR034W, 5
YPR035W, -2
YPR036W, 1
YPR036W-A, -2
YPR037C, 5
YPR040W, 3
YPR041W, 2
YPR043W, 6
YPR045C, -1
YPR046W, 0
YPR047W, 4
YPR048W, 1
YPR049C, -4
YPR051W, -1
YPR052C, 6
YPR054W, 0
YPR056W, 2
YPR057W, 1
YPR058W, -4
YPR060C, -2
YPR061C, 4
YPR062W, -1
YPR063C, 2
YPR064W, -1
YPR065W, 4
YPR066W, 0
YPR067W, 5
YPR068C, 0
YPR069C, -2
YPR070W, -5
YPR071W, -2
YPR072W, 3
YPR073C, 2
YPR074C, 0
YPR075C, 1
YPR079W, 2
YPR080W, 3
YPR081C, 2
YPR082C, 1
YPR083W, -1
YPR084W, 0
YPR085C, 1
YPR086W, 3
YPR088C, 1
YPR089W, -2
YPR091C, 1
YPR093C, -6
YPR094W, 2
YPR097W, -1
YPR098C, 2
YPR099C, 0
YPR100W, 3
YPR101W, -1
YPR102C, 2
YPR103W, 0
YPR104C, -2
YPR105C, -2
YPR106W, 0
YPR107C, 2
YPR108W, -4
YPR109W, -1
YPR110C, -1
YPR111W, -1
YPR112C, 0
YPR113W, 0
YPR114W, -1
YPR115W, 0
YPR116W, 3
YPR118W, -2
YPR119W, -1
YPR120C, 0
YPR121W, 1
YPR124W, -1
YPR125W, 6
YPR127W, 1
YPR128C, -1
YPR129W, 1
YPR131C, -1
YPR132W, 9
YPR133C, -4
YPR133W-A, -2
YPR134W, 1
YPR135W, 0
YPR137W, 4
YPR138C, -1
YPR139C, 0
YPR140W, -1
YPR141C, 3
YPR143W, 6
YPR144C, 0
YPR145W, 4
YPR145C-A, 4
YPR147C, 3
YPR148C, 0
YPR149W, 0
YPR151C, 4
YPR152C, 3
YPR153W, 1
YPR154W, 0
YPR155C, 0
YPR156C, -3
YPR157W, 1
YPR158W, -2
YPR159W, -1
YPR160W, -3
YPR161C, 1
YPR162C, 3
YPR163C, 1
YPR165W, 2
YPR166C, 4
YPR167C, 0
YPR168W, -3
YPR169W, 1
YPR170W-B, 2
YPR171W, -2
YPR172W, 3
YPR173C, -1
YPR174C, 3
YPR175W, 2
YPR176C, 1
YPR178W, 1
YPR179C, -1
YPR180W, -3
YPR181C, -3
YPR182W, 0
YPR183W, 1
YPR185W, -4
YPR186C, -3
YPR187W, -8
YPR188C, -1
YPR189W, 0
YPR190C, -5
YPR191W, 3
YPR192W, -1
YPR193C, -3
YPR194C, 0
YPR195C, -1
YPR196W, 4
YPR198W, 1
YPR199C, 7
YPR200C, 2
YPR201W, 0
