Gene name, Transcript overall mass
YOL108C, 1484
YOL107W, 1566
YOL105C, 1573
YOL104C, 1426
YOL103W, 1417
YOL102C, 1595
YOL101C, 1384
YOL098C, 1460
YOL097W-A, 1460
YOL097C, 1431
YOL096C, 1554
YOL095C, 1511
YOL094C, 1482
YOL093W, 1501
YOL092W, 1478
YOL090W, 1461
YOL089C, 1390
YOL088C, 1470
YOL087C, 1417
YOL086W-A, 1513
YOL086C, 1381
YOL083W, 1446
YOL082W, 1488
YOL080C, 1412
YOL078W, 1469
YOL077W-A, 1362
YOL077C, 1347
YOL076W, 1441
YOL073C, 1311
YOL072W, 1471
YOL071W, 1469
YOL070C, 1459
YOL069W, 1498
YOL068C, 1496
YOL067C, 1211
YOL066C, 1405
YOL065C, 1486
YOL064C, 1424
YOL063C, 1448
YOL062C, 1390
YOL061W, 1320
YOL060C, 1528
YOL059W, 1558
YOL058W, 1365
YOL057W, 1453
YOL056W, 1494
YOL055C, 1392
YOL054W, 1513
YOL053W, 1512
YOL052C-A, 1401
YOL052C, 1465
YOL049W, 1465
YOL048C, 1364
YOL044W, 1369
YOL043C, 1641
YOL042W, 1572
YOL041C, 1347
YOL040C, 1410
YOL039W, 1491
YOL038C-A, 1510
YOL038W, 1438
YOL036W, 1509
YOL034W, 1446
YOL033W, 1559
YOL032W, 1270
YOL031C, 1404
YOL030W, 1416
YOL029C, 1444
YOL028C, 1467
YOL027C, 1377
YOL026C, 1462
YOL025W, 1477
YOL024W, 1370
YOL023W, 1635
YOL022C, 1424
YOL021C, 1404
YOL020W, 1491
YOL019W, 1478
YOL018C, 1578
YOL017W, 1455
YOL016C, 1441
YOL015W, 1538
YOL014W, 1555
YOL013C, 1520
YOL012C, 1236
YOL011W, 1465
YOL010W, 1398
YOL009C, 1521
YOL008W, 1449
YOL007C, 1550
YOL006C, 1365
YOL005C, 1531
YOL003C, 1561
YOL002C, 1443
YOL001W, 1405
YOR001W, 1384
YOR002W, 1421
YOR003W, 1527
YOR004W, 1630
YOR005C, 1351
YOR006C, 1435
YOR007C, 1328
YOR008C, 1422
YOR010C, 1356
YOR014W, 1586
YOR015W, 1527
YOR016C, 1502
YOR017W, 1572
YOR018W, 1421
YOR020C, 1357
YOR020W-A, 1351
YOR021C, 1558
YOR022C, 1493
YOR023C, 1464
YOR025W, 1239
YOR026W, 1463
YOR027W, 1492
YOR028C, 1536
YOR030W, 1660
YOR032C, 1418
YOR032W-A, 1442
YOR033C, 1376
YOR034C, 1434
YOR034C-A, 1504
YOR035C, 1395
YOR036W, 1426
YOR037W, 1506
YOR038C, 1577
YOR039W, 1315
YOR040W, 1600
YOR042W, 1431
YOR043W, 1412
YOR044W, 1435
YOR045W, 1277
YOR046C, 1427
YOR047C, 1352
YOR048C, 1505
YOR049C, 1514
YOR051C, 1377
YOR052C, 1426
YOR054C, 1471
YOR056C, 1436
YOR057W, 1473
YOR058C, 1325
YOR059C, 1482
YOR060C, 1492
YOR061W, 1404
YOR062C, 1388
YOR063W, 1590
YOR064C, 1425
YOR065W, 1546
YOR066W, 1528
YOR067C, 1472
YOR069W, 1474
YOR070C, 1395
YOR071C, 1424
YOR073W, 1490
YOR074C, 1490
YOR075W, 1517
YOR076C, 1523
YOR077W, 1515
YOR078W, 1399
YOR079C, 1370
YOR080W, 1198
YOR081C, 1430
YOR083W, 1511
YOR084W, 1617
YOR085W, 1547
YOR086C, 1298
YOR087W, 1332
YOR089C, 1371
YOR090C, 1395
YOR091W, 1362
YOR092W, 1449
YOR094W, 1312
YOR095C, 1264
YOR096W, 1352
YOR097C, 1725
YOR098C, 1296
YOR099W, 1396
YOR100C, 1309
YOR101W, 1505
YOR103C, 1335
YOR104W, 1452
YOR105W, 1395
YOR106W, 1440
YOR107W, 1327
YOR108W, 1424
YOR109W, 1528
YOR110W, 1495
YOR111W, 1323
YOR112W, 1439
YOR114W, 1408
YOR115C, 1349
YOR116C, 1425
YOR117W, 1400
YOR118W, 1263
YOR119C, 1450
YOR120W, 1392
YOR122C, 1520
YOR123C, 1412
YOR124C, 1467
YOR125C, 1413
YOR126C, 1556
YOR127W, 1371
YOR128C, 1284
YOR129C, 1511
YOR130C, 1456
YOR131C, 1395
YOR132W, 1437
YOR133W, 1463
YOR136W, 1565
YOR137C, 1774
YOR138C, 1428
YOR140W, 1329
YOR141C, 1402
YOR142W, 1371
YOR143C, 1515
YOR144C, 1477
YOR145C, 1309
YOR147W, 1491
YOR148C, 1404
YOR149C, 1767
YOR150W, 1307
YOR151C, 1499
YOR152C, 1585
YOR154W, 1455
YOR155C, 1619
YOR156C, 1374
YOR157C, 1480
YOR158W, 1336
YOR159C, 1415
YOR160W, 1443
YOR161C, 1552
YOR161C-C, 1442
YOR162C, 1412
YOR163W, 1305
YOR164C, 1295
YOR165W, 1421
YOR166C, 1458
YOR167C, 1396
YOR168W, 1462
YOR171C, 1477
YOR172W, 1427
YOR173W, 1270
YOR174W, 1433
YOR175C, 1429
YOR176W, 1428
YOR178C, 1340
YOR179C, 1484
YOR180C, 1445
YOR181W, 1385
YOR182C, 1319
YOR183W, 1492
YOR184W, 1581
YOR185C, 1310
YOR186W, 1381
YOR187W, 1449
YOR188W, 1393
YOR189W, 1362
YOR190W, 1404
YOR192C, 1417
YOR193W, 1357
YOR194C, 1435
YOR195W, 1435
YOR196C, 1505
YOR197W, 1487
YOR198C, 1552
YOR201C, 1446
YOR202W, 1495
YOR204W, 1440
YOR205C, 1405
YOR206W, 1419
YOR207C, 1477
YOR208W, 1530
YOR209C, 1410
YOR210W, 1390
YOR211C, 1405
YOR212W, 1446
YOR213C, 1512
YOR215C, 1512
YOR216C, 1426
YOR217W, 1450
YOR219C, 1448
YOR220W, 1527
YOR221C, 1371
YOR222W, 1325
YOR223W, 1388
YOR224C, 1509
YOR226C, 1453
YOR227W, 1479
YOR228C, 1468
YOR229W, 1260
YOR230W, 1467
YOR231W, 1384
YOR232W, 1359
YOR233W, 1425
YOR234C, 1469
YOR236W, 1234
YOR237W, 1387
YOR238W, 1464
YOR239W, 1429
YOR243C, 1389
YOR244W, 1378
YOR245C, 1531
YOR246C, 1574
YOR249C, 1359
YOR250C, 1349
YOR251C, 1410
YOR252W, 1410
YOR253W, 1415
YOR254C, 1498
YOR255W, 1433
YOR256C, 1435
YOR257W, 1373
YOR258W, 1609
YOR259C, 1368
YOR260W, 1409
YOR261C, 1435
YOR262W, 1348
YOR264W, 1511
YOR265W, 1422
YOR266W, 1516
YOR267C, 1504
YOR269W, 1538
YOR270C, 1489
YOR271C, 1265
YOR272W, 1513
YOR273C, 1373
YOR274W, 1352
YOR275C, 1449
YOR276W, 1579
YOR278W, 1495
YOR279C, 1416
YOR280C, 1522
YOR281C, 1529
YOR283W, 1541
YOR284W, 1553
YOR285W, 1486
YOR286W, 1455
YOR287C, 1584
YOR288C, 1509
YOR289W, 1534
YOR291W, 1448
YOR292C, 1496
YOR293W, 1553
YOR293C-A, 1481
YOR294W, 1445
YOR295W, 1466
YOR296W, 1375
YOR297C, 1406
YOR298C-A, 1431
YOR299W, 1438
YOR301W, 1447
YOR302W, 1459
YOR303W, 1296
YOR304W, 1531
YOR304C-A, 1432
YOR305W, 1628
YOR306C, 1360
YOR307C, 1455
YOR308C, 1486
YOR310C, 1321
YOR311C, 1310
YOR312C, 1501
YOR313C, 1394
YOR315W, 1457
YOR316C, 1423
YOR316C-A, 1376
YOR317W, 1371
YOR319W, 1337
YOR320C, 1654
YOR321W, 1452
YOR322C, 1457
YOR323C, 1343
YOR324C, 1524
YOR327C, 1423
YOR329C, 1457
YOR332W, 1284
YOR334W, 1523
YOR335C, 1457
YOR336W, 1446
YOR337W, 1479
YOR338W, 1469
YOR339C, 1302
YOR340C, 1511
YOR342C, 1430
YOR343C, 1487
YOR344C, 1483
YOR346W, 1319
YOR347C, 1493
YOR348C, 1505
YOR350C, 1538
YOR352W, 1403
YOR354C, 1453
YOR355W, 1392
YOR356W, 1557
YOR357C, 1465
YOR358W, 1459
YOR359W, 1514
YOR360C, 1439
YOR362C, 1323
YOR367W, 1423
YOR368W, 1501
YOR369C, 1442
YOR370C, 1453
YOR371C, 1328
YOR372C, 1611
YOR374W, 1465
YOR375C, 1537
YOR376W-A, 1583
YOR377W, 1467
YOR378W, 1348
YOR380W, 1247
YOR381W, 1476
YOR381W-A, 1428
YOR382W, 1382
YOR383C, 1332
YOR384W, 1466
YOR385W, 1373
YOR386W, 1372
YOR387C, 1532
YOR390W, 1478
YPL279C, 1478
YPL274W, 1456
YPL273W, 1466
YPL271W, 1448
YPL270W, 1474
YPL269W, 1415
YPL268W, 1491
YPL267W, 1452
YPL266W, 1347
YPL265W, 1520
YPL264C, 1546
YPL263C, 1469
YPL262W, 1482
YPL261C, 1493
YPL260W, 1380
YPL259C, 1436
YPL258C, 1419
YPL257W, 1423
YPL256C, 1381
YPL255W, 1258
YPL254W, 1305
YPL253C, 1453
YPL252C, 1405
YPL250C, 1358
YPL249C-A, 1252
YPL249C, 1418
YPL248C, 1401
YPL247C, 1481
YPL246C, 1464
YPL245W, 1363
YPL244C, 1247
YPL243W, 1407
YPL241C, 1503
YPL240C, 1468
YPL239W, 1434
YPL237W, 1319
YPL236C, 1485
YPL235W, 1401
YPL234C, 1377
YPL233W, 1399
YPL232W, 1538
YPL230W, 1387
YPL229W, 1484
YPL228W, 1460
YPL227C, 1597
YPL226W, 1483
YPL225W, 1379
YPL224C, 1482
YPL223C, 1459
YPL222W, 1438
YPL221W, 1497
YPL220W, 1444
YPL219W, 1411
YPL218W, 1564
YPL217C, 1535
YPL215W, 1464
YPL214C, 1526
YPL213W, 1400
YPL212C, 1503
YPL211W, 1542
YPL210C, 1398
YPL209C, 1494
YPL208W, 1355
YPL207W, 1314
YPL206C, 1465
YPL204W, 1569
YPL203W, 1455
YPL202C, 1402
YPL201C, 1431
YPL200W, 1417
YPL199C, 1184
YPL198W, 1414
YPL196W, 1447
YPL195W, 1333
YPL194W, 1350
YPL193W, 1496
YPL192C, 1373
YPL191C, 1435
YPL190C, 1454
YPL189C-A, 1480
YPL189W, 1517
YPL188W, 1509
YPL187W, 1460
YPL186C, 1437
YPL184C, 1461
YPL183W-A, 1529
YPL183C, 1410
YPL181W, 1308
YPL180W, 1478
YPL179W, 1497
YPL178W, 1568
YPL177C, 1577
YPL176C, 1431
YPL175W, 1440
YPL173W, 1401
YPL172C, 1564
YPL171C, 1430
YPL170W, 1405
YPL169C, 1368
YPL168W, 1392
YPL166W, 1451
YPL165C, 1395
YPL164C, 1508
YPL163C, 1472
YPL162C, 1424
YPL160W, 1300
YPL159C, 1461
YPL158C, 1478
YPL157W, 1439
YPL156C, 1407
YPL155C, 1525
YPL154C, 1382
YPL153C, 1455
YPL152W-A, 1488
YPL152W, 1491
YPL151C, 1450
YPL150W, 1339
YPL149W, 1510
YPL148C, 1445
YPL146C, 1366
YPL145C, 1413
YPL144W, 1469
YPL143W, 1469
YPL141C, 1642
YPL140C, 1445
YPL139C, 1415
YPL138C, 1461
YPL137C, 1444
YPL135W, 1479
YPL134C, 1469
YPL133C, 1286
YPL132W, 1494
YPL131W, 1362
YPL129W, 1466
YPL128C, 1413
YPL127C, 1372
YPL126W, 1476
YPL125W, 1369
YPL124W, 1371
YPL123C, 1488
YPL122C, 1446
YPL120W, 1480
YPL119C-A, 1433
YPL118W, 1425
YPL117C, 1353
YPL116W, 1465
YPL113C, 1357
YPL112C, 1364
YPL111W, 1581
YPL109C, 1542
YPL108W, 1441
YPL107W, 1559
YPL106C, 1330
YPL105C, 1413
YPL104W, 1456
YPL103C, 1544
YPL101W, 1529
YPL100W, 1473
YPL099C, 1481
YPL098C, 1465
YPL097W, 1443
YPL096C-A, 1510
YPL096W, 1490
YPL095C, 1500
YPL094C, 1126
YPL093W, 1496
YPL092W, 1452
YPL091W, 1448
YPL090C, 1414
YPL089C, 1578
YPL088W, 1435
YPL087W, 1516
YPL086C, 1375
YPL084W, 1574
YPL083C, 1431
YPL081W, 1486
YPL080C, 1524
YPL079W, 1458
YPL078C, 1318
YPL077C, 1498
YPL076W, 1652
YPL075W, 1418
YPL074W, 1481
YPL072W, 1470
YPL071C, 1405
YPL070W, 1453
YPL069C, 1468
YPL068C, 1661
YPL067C, 1535
YPL066W, 1388
YPL065W, 1546
YPL064C, 1357
YPL063W, 1480
YPL062W, 1490
YPL061W, 1468
YPL060W, 1568
YPL059W, 1528
YPL057C, 1622
YPL056C, 1339
YPL055C, 1428
YPL054W, 1423
YPL053C, 1474
YPL052W, 1602
YPL051W, 1514
YPL050C, 1503
YPL049C, 1355
YPL048W, 1466
YPL047W, 1431
YPL046C, 1433
YPL045W, 1601
YPL043W, 1468
YPL042C, 1462
YPL041C, 1537
YPL040C, 1543
YPL039W, 1433
YPL038W-A, 1549
YPL038W, 1472
YPL037C, 1464
YPL036W, 1480
YPL034W, 1486
YPL033C, 1488
YPL032C, 1342
YPL031C, 1450
YPL030W, 1282
YPL029W, 1484
YPL028W, 1391
YPL026C, 1504
YPL024W, 1406
YPL023C, 1511
YPL022W, 1469
YPL020C, 1494
YPL019C, 1399
YPL018W, 1434
YPL015C, 1309
YPL014W, 1624
YPL013C, 1411
YPL012W, 1487
YPL011C, 1515
YPL010W, 1378
YPL009C, 1466
YPL008W, 1619
YPL007C, 1522
YPL006W, 1407
YPL005W, 1442
YPL004C, 1640
YPL003W, 1744
YPL002C, 1435
YPL001W, 1504
YPR001W, 1413
YPR002W, 1499
YPR003C, 1328
YPR004C, 1411
YPR005C, 1554
YPR008W, 1403
YPR009W, 1469
YPR010C, 1334
YPR010C-A, 1406
YPR011C, 1408
YPR013C, 1436
YPR015C, 1574
YPR016C, 1477
YPR017C, 1342
YPR018W, 1502
YPR019W, 1388
YPR020W, 1448
YPR023C, 1430
YPR024W, 1367
YPR025C, 1386
YPR028W, 1418
YPR029C, 1419
YPR030W, 1296
YPR033C, 1426
YPR034W, 1492
YPR035W, 1399
YPR036W, 1346
YPR036W-A, 1403
YPR037C, 1489
YPR040W, 1465
YPR041W, 1496
YPR043W, 1411
YPR045C, 1501
YPR046W, 1574
YPR047W, 1607
YPR048W, 1447
YPR049C, 1349
YPR051W, 1555
YPR052C, 1521
YPR054W, 1418
YPR056W, 1440
YPR057W, 1368
YPR058W, 1456
YPR060C, 1473
YPR061C, 1610
YPR062W, 1361
YPR063C, 1422
YPR064W, 1451
YPR065W, 1378
YPR066W, 1298
YPR067W, 1513
YPR068C, 1404
YPR069C, 1418
YPR070W, 1421
YPR071W, 1415
YPR072W, 1540
YPR073C, 1395
YPR074C, 1461
YPR075C, 1208
YPR079W, 1489
YPR080W, 1420
YPR081C, 1486
YPR082C, 1407
YPR083W, 1389
YPR084W, 1455
YPR085C, 1486
YPR086W, 1516
YPR088C, 1408
YPR089W, 1514
YPR091C, 1420
YPR093C, 1417
YPR094W, 1559
YPR097W, 1379
YPR098C, 1408
YPR099C, 1398
YPR100W, 1380
YPR101W, 1375
YPR102C, 1427
YPR103W, 1344
YPR104C, 1361
YPR105C, 1445
YPR106W, 1310
YPR107C, 1454
YPR108W, 1471
YPR109W, 1393
YPR110C, 1474
YPR111W, 1535
YPR112C, 1391
YPR113W, 1359
YPR114W, 1420
YPR115W, 1571
YPR116W, 1414
YPR118W, 1446
YPR119W, 1414
YPR120C, 1475
YPR121W, 1367
YPR124W, 1367
YPR125W, 1583
YPR127W, 1420
YPR128C, 1285
YPR129W, 1419
YPR131C, 1456
YPR132W, 1323
YPR133C, 1412
YPR133W-A, 1443
YPR134W, 1482
YPR135W, 1444
YPR137W, 1527
YPR138C, 1451
YPR139C, 1592
YPR140W, 1503
YPR141C, 1395
YPR143W, 1452
YPR144C, 1452
YPR145W, 1460
YPR145C-A, 1486
YPR147C, 1506
YPR148C, 1388
YPR149W, 1421
YPR151C, 1507
YPR152C, 1587
YPR153W, 1472
YPR154W, 1371
YPR155C, 1569
YPR156C, 1518
YPR157W, 1533
YPR158W, 1313
YPR159W, 1504
YPR160W, 1300
YPR161C, 1266
YPR162C, 1411
YPR163C, 1437
YPR165W, 1454
YPR166C, 1517
YPR167C, 1540
YPR168W, 1400
YPR169W, 1413
YPR170W-B, 1410
YPR171W, 1559
YPR172W, 1406
YPR173C, 1348
YPR174C, 1424
YPR175W, 1327
YPR176C, 1385
YPR178W, 1457
YPR179C, 1493
YPR180W, 1503
YPR181C, 1463
YPR182W, 1364
YPR183W, 1387
YPR185W, 1469
YPR186C, 1329
YPR187W, 1456
YPR188C, 1487
YPR189W, 1454
YPR190C, 1327
YPR191W, 1414
YPR192W, 1392
YPR193C, 1389
YPR194C, 1441
YPR195C, 1378
YPR196W, 1423
YPR198W, 1374
YPR199C, 1392
YPR200C, 1488
YPR201W, 1432
