Gene name, Transcript overall charge
YPL233W, 1
YPL232W, -1
YPL230W, 0
YPL229W, 0
YPL228W, 0
YPL227C, 2
YPL226W, 2
YPL225W, -2
YPL224C, 1
YPL223C, 1
YPL222W, 2
YPL221W, 0
YPL220W, 1
YPL219W, -1
YPL218W, 0
YPL217C, 3
YPL215W, 2
YPL214C, -2
YPL213W, 0
YPL212C, -2
YPL211W, -1
YPL210C, 0
YPL209C, 2
YPL208W, 0
YPL207W, 0
YPL206C, 2
YPL204W, 3
YPL203W, -1
YPL202C, 3
YPL201C, -1
YPL200W, 1
YPL199C, 1
YPL198W, -1
YPL196W, 1
YPL195W, -2
YPL194W, 0
YPL193W, 0
YPL192C, -1
YPL191C, 1
YPL190C, -2
YPL189C-A, 3
YPL189W, 1
YPL188W, 3
YPL187W, 1
YPL186C, -1
YPL184C, 0
YPL183W-A, 1
YPL183C, 1
YPL181W, 0
YPL180W, 3
YPL179W, 3
YPL178W, -3
YPL177C, 0
YPL176C, 1
YPL175W, -1
YPL173W, 1
YPL172C, 2
YPL171C, 0
YPL170W, 1
YPL169C, 1
YPL168W, 1
YPL166W, 0
YPL165C, -2
YPL164C, 1
YPL163C, 1
YPL162C, 0
YPL160W, -1
YPL159C, 2
YPL158C, 3
YPL157W, 3
YPL156C, 2
YPL155C, 3
YPL154C, 1
YPL153C, -1
YPL152W-A, 3
YPL152W, 0
YPL151C, -1
YPL150W, 0
YPL149W, 0
YPL148C, 3
YPL146C, 2
YPL145C, 0
YPL144W, 1
YPL143W, 2
YPL141C, 3
YPL140C, 0
YPL139C, -2
YPL138C, 1
YPL137C, -2
YPL135W, 2
YPL134C, 0
YPL133C, 2
YPL132W, 3
YPL131W, 1
YPL129W, 3
YPL128C, -2
YPL127C, 3
YPL126W, 0
YPL125W, -1
YPL124W, -1
YPL123C, 2
YPL122C, 1
YPL120W, 2
YPL119C-A, -1
YPL118W, 1
YPL117C, 0
YPL116W, 1
YPL113C, -2
YPL112C, -1
YPL111W, 1
YPL109C, 2
YPL108W, -2
YPL107W, 1
YPL106C, -1
YPL105C, -1
YPL104W, 2
YPL103C, 2
YPL101W, 2
YPL100W, 0
YPL099C, 3
YPL098C, 0
YPL097W, 0
YPL096C-A, 1
YPL096W, -2
YPL095C, 1
YPL094C, 0
YPL093W, 0
YPL092W, 1
YPL091W, 2
YPL090C, 1
YPL089C, 3
YPL088W, 2
YPL087W, -1
YPL086C, 4
YPL084W, 2
YPL083C, 1
YPL081W, 3
YPL080C, 1
YPL079W, 4
YPL078C, 1
YPL077C, 3
YPL076W, 3
YPL075W, 0
YPL074W, 0
YPL072W, 0
YPL071C, 2
YPL070W, 1
YPL069C, -2
YPL068C, 6
YPL067C, -2
YPL066W, 2
YPL065W, 3
YPL064C, -1
YPL063W, 2
YPL062W, -3
YPL061W, 0
YPL060W, 3
YPL059W, 2
YPL057C, 2
YPL056C, 0
YPL055C, 1
YPL054W, -2
YPL053C, 4
YPL052W, 3
YPL051W, 2
YPL050C, 2
YPL049C, 2
YPL048W, 1
YPL047W, -3
YPL046C, 0
YPL045W, 0
YPL043W, -4
YPL042C, 1
YPL041C, 1
YPL040C, 4
YPL039W, -1
YPL038W-A, 4
YPL038W, -2
YPL037C, 0
YPL036W, 0
YPL034W, 2
YPL033C, 3
YPL032C, 1
YPL031C, 0
YPL030W, 1
YPL029W, 1
YPL028W, 0
YPL026C, 0
YPL024W, -1
YPL023C, 2
YPL022W, -2
YPL020C, 1
YPL019C, 0
YPL018W, -1
YPL015C, -1
YPL014W, 4
YPL013C, 2
YPL012W, -2
YPL011C, -1
YPL010W, 0
YPL009C, 1
YPL008W, -1
YPL007C, 1
YPL006W, 0
YPL005W, 1
YPL004C, 4
YPL003W, 1
YPL002C, -1
YPL001W, -1
YPR001W, 2
YPR002W, 3
YPR003C, 1
YPR004C, 2
YPR005C, 1
YPR008W, 1
YPR009W, 1
YPR010C, 2
YPR010C-A, 1
YPR011C, -2
YPR013C, 0
YPR015C, 1
YPR016C, 0
YPR017C, 0
YPR018W, 1
YPR019W, 0
YPR020W, 1
YPR023C, -3
YPR024W, 1
YPR025C, 0
YPR028W, 0
YPR029C, 1
YPR030W, 0
YPR033C, 2
YPR034W, 3
YPR035W, -1
YPR036W, 0
YPR036W-A, -2
YPR037C, 4
YPR040W, 3
YPR041W, 0
YPR043W, 4
YPR045C, 1
YPR046W, 0
YPR047W, 3
YPR048W, 2
YPR049C, -3
YPR051W, 0
YPR052C, 3
YPR054W, 0
YPR056W, 0
YPR057W, 0
YPR058W, -2
YPR060C, -1
YPR061C, 3
YPR062W, 0
YPR063C, 0
YPR064W, 0
YPR065W, 2
YPR066W, 0
YPR067W, 2
YPR068C, 1
YPR069C, 0
YPR070W, -3
YPR071W, -1
YPR072W, 0
YPR073C, 1
YPR074C, -1
YPR075C, 1
YPR079W, 2
YPR080W, 2
YPR081C, 0
YPR082C, 1
YPR083W, -1
YPR084W, -1
YPR085C, 1
YPR086W, 1
YPR088C, 1
YPR089W, -2
YPR091C, 1
YPR093C, -4
YPR094W, 1
YPR097W, -1
YPR098C, 2
YPR099C, -1
YPR100W, 2
YPR101W, 0
YPR102C, 1
YPR103W, -1
YPR104C, -3
YPR105C, -1
YPR106W, 0
YPR107C, 1
YPR108W, -3
YPR109W, -3
YPR110C, 0
YPR111W, -2
YPR112C, 2
YPR113W, 0
YPR114W, -2
YPR115W, -1
YPR116W, 3
YPR118W, -1
YPR119W, -2
YPR120C, -1
YPR121W, 0
YPR124W, -1
YPR125W, 4
YPR127W, 1
YPR128C, -1
YPR129W, 1
YPR131C, -2
YPR132W, 3
YPR133C, -1
YPR133W-A, -2
YPR134W, 1
YPR135W, -1
YPR137W, 3
YPR138C, 0
YPR139C, 0
YPR140W, -1
YPR141C, 1
YPR143W, 2
YPR144C, -1
YPR145W, 1
YPR145C-A, 3
YPR147C, 2
YPR148C, 0
YPR149W, 0
YPR151C, 4
YPR152C, 0
YPR153W, 0
YPR154W, 1
YPR155C, 3
YPR156C, 0
YPR157W, 2
YPR158W, 0
YPR159W, 1
YPR160W, -1
YPR161C, -1
YPR162C, 0
YPR163C, 4
YPR165W, 2
YPR166C, 3
YPR167C, 1
YPR168W, -1
YPR169W, 3
YPR170W-B, 2
YPR171W, -1
YPR172W, 1
YPR173C, 0
YPR174C, 1
YPR175W, 1
YPR176C, 1
YPR178W, 0
YPR179C, 0
YPR180W, -2
YPR181C, -4
YPR182W, -2
YPR183W, -1
YPR185W, -3
YPR186C, -2
YPR187W, -4
YPR188C, -1
YPR189W, 0
YPR190C, -3
YPR191W, 1
YPR192W, -2
YPR193C, -2
YPR194C, 0
YPR195C, -1
YPR196W, 0
YPR198W, 1
YPR199C, 5
YPR200C, 2
YPR201W, -2
