Gene name, Transcript overall mass
YOL108C, 1951
YOL107W, 2050
YOL105C, 2044
YOL104C, 1935
YOL103W, 1961
YOL102C, 2094
YOL101C, 1915
YOL098C, 2006
YOL097W-A, 1963
YOL097C, 1945
YOL096C, 2146
YOL095C, 2025
YOL094C, 2073
YOL093W, 2084
YOL092W, 1908
YOL090W, 1963
YOL089C, 1867
YOL088C, 1932
YOL087C, 1951
YOL086W-A, 2111
YOL086C, 1979
YOL083W, 2024
YOL082W, 1936
YOL080C, 1858
YOL078W, 2000
YOL077W-A, 1878
YOL077C, 1863
YOL076W, 1968
YOL073C, 1811
YOL072W, 1922
YOL071W, 1982
YOL070C, 1972
YOL069W, 2055
YOL068C, 2040
YOL067C, 1601
YOL066C, 1965
YOL065C, 2023
YOL064C, 1950
YOL063C, 2037
YOL062C, 1860
YOL061W, 1828
YOL060C, 1912
YOL059W, 2174
YOL058W, 1779
YOL057W, 1969
YOL056W, 2029
YOL055C, 1934
YOL054W, 1999
YOL053W, 2067
YOL052C-A, 1863
YOL052C, 2042
YOL049W, 2006
YOL048C, 1859
YOL044W, 1909
YOL043C, 2159
YOL042W, 2088
YOL041C, 1904
YOL040C, 1995
YOL039W, 1876
YOL038C-A, 1969
YOL038W, 1866
YOL036W, 1995
YOL034W, 2041
YOL033W, 2005
YOL032W, 1769
YOL031C, 1891
YOL030W, 1816
YOL029C, 1971
YOL028C, 1991
YOL027C, 1990
YOL026C, 1980
YOL025W, 2056
YOL024W, 1931
YOL023W, 2164
YOL022C, 1964
YOL021C, 1931
YOL020W, 2022
YOL019W, 1906
YOL018C, 2226
YOL017W, 2030
YOL016C, 2011
YOL015W, 2053
YOL014W, 2077
YOL013C, 2050
YOL012C, 1651
YOL011W, 2047
YOL010W, 1870
YOL009C, 2065
YOL008W, 2050
YOL007C, 2074
YOL006C, 1853
YOL005C, 1959
YOL003C, 2027
YOL002C, 2013
YOL001W, 1971
YOR001W, 1938
YOR002W, 1919
YOR003W, 1990
YOR004W, 2155
YOR005C, 1883
YOR006C, 1962
YOR007C, 1889
YOR008C, 1920
YOR010C, 1796
YOR014W, 2045
YOR015W, 2140
YOR016C, 1948
YOR017W, 2099
YOR018W, 1963
YOR020C, 1869
YOR020W-A, 1884
YOR021C, 2179
YOR022C, 2056
YOR023C, 2052
YOR025W, 1698
YOR026W, 2013
YOR027W, 1877
YOR028C, 2144
YOR030W, 2208
YOR032C, 1863
YOR032W-A, 2089
YOR033C, 1900
YOR034C, 1962
YOR034C-A, 2095
YOR035C, 1857
YOR036W, 1983
YOR037W, 2104
YOR038C, 2119
YOR039W, 1830
YOR040W, 2133
YOR042W, 1986
YOR043W, 1885
YOR044W, 1934
YOR045W, 1619
YOR046C, 1883
YOR047C, 1878
YOR048C, 2121
YOR049C, 2097
YOR051C, 1949
YOR052C, 2026
YOR054C, 1898
YOR056C, 1962
YOR057W, 2020
YOR058C, 1924
YOR059C, 2047
YOR060C, 1949
YOR061W, 1932
YOR062C, 1886
YOR063W, 2026
YOR064C, 2044
YOR065W, 2075
YOR066W, 2008
YOR067C, 2000
YOR069W, 2089
YOR070C, 2004
YOR071C, 2057
YOR073W, 2048
YOR074C, 2081
YOR075W, 2021
YOR076C, 2052
YOR077W, 1971
YOR078W, 1886
YOR079C, 1928
YOR080W, 1672
YOR081C, 1993
YOR083W, 2042
YOR084W, 2051
YOR085W, 2025
YOR086C, 1852
YOR087W, 1847
YOR089C, 1855
YOR090C, 1923
YOR091W, 1818
YOR092W, 1934
YOR094W, 1788
YOR095C, 1722
YOR096W, 1822
YOR097C, 2181
YOR098C, 1849
YOR099W, 1955
YOR100C, 1864
YOR101W, 2016
YOR103C, 1795
YOR104W, 2037
YOR105W, 1955
YOR106W, 1898
YOR107W, 1851
YOR108W, 1919
YOR109W, 2053
YOR110W, 2030
YOR111W, 1825
YOR112W, 2047
YOR114W, 1850
YOR115C, 1820
YOR116C, 1951
YOR117W, 1854
YOR118W, 1737
YOR119C, 1893
YOR120W, 1891
YOR122C, 1935
YOR123C, 1982
YOR124C, 2032
YOR125C, 1932
YOR126C, 2058
YOR127W, 1888
YOR128C, 1711
YOR129C, 2053
YOR130C, 1882
YOR131C, 1916
YOR132W, 1966
YOR133W, 2022
YOR136W, 2209
YOR137C, 2384
YOR138C, 1930
YOR140W, 1757
YOR141C, 1992
YOR142W, 1943
YOR143C, 1998
YOR144C, 1949
YOR145C, 1777
YOR147W, 2057
YOR148C, 1946
YOR149C, 2243
YOR150W, 1866
YOR151C, 2027
YOR152C, 2057
YOR154W, 2012
YOR155C, 2199
YOR156C, 1902
YOR157C, 2040
YOR158W, 1798
YOR159C, 1908
YOR160W, 1930
YOR161C, 2043
YOR161C-C, 1947
YOR162C, 1931
YOR163W, 1850
YOR164C, 1807
YOR165W, 2008
YOR166C, 2008
YOR167C, 1907
YOR168W, 1905
YOR171C, 1951
YOR172W, 1899
YOR173W, 1936
YOR174W, 1917
YOR175C, 1942
YOR176W, 2072
YOR178C, 1838
YOR179C, 2090
YOR180C, 2021
YOR181W, 1925
YOR182C, 1803
YOR183W, 1975
YOR184W, 1935
YOR185C, 1855
YOR186W, 1922
YOR187W, 1968
YOR188W, 1863
YOR189W, 1932
YOR190W, 1950
YOR192C, 2034
YOR193W, 1827
YOR194C, 1961
YOR195W, 1918
YOR196C, 2005
YOR197W, 1858
YOR198C, 2024
YOR201C, 1964
YOR202W, 2012
YOR204W, 1941
YOR205C, 1995
YOR206W, 1971
YOR207C, 2064
YOR208W, 2115
YOR209C, 1992
YOR210W, 1845
YOR211C, 2030
YOR212W, 1932
YOR213C, 2069
YOR215C, 2068
YOR216C, 1921
YOR217W, 1964
YOR219C, 1971
YOR220W, 2041
YOR221C, 1843
YOR222W, 1948
YOR223W, 1789
YOR224C, 1995
YOR226C, 1964
YOR227W, 1975
YOR228C, 1922
YOR229W, 1772
YOR230W, 2019
YOR231W, 1898
YOR232W, 1917
YOR233W, 1866
YOR234C, 2006
YOR236W, 1692
YOR237W, 1934
YOR238W, 1976
YOR239W, 1916
YOR243C, 1857
YOR244W, 1890
YOR245C, 2117
YOR246C, 2042
YOR249C, 1889
YOR250C, 1867
YOR251C, 1969
YOR252W, 1924
YOR253W, 1949
YOR254C, 2083
YOR255W, 1933
YOR256C, 2034
YOR257W, 1856
YOR258W, 2095
YOR259C, 1840
YOR260W, 1852
YOR261C, 1929
YOR262W, 1749
YOR264W, 2039
YOR265W, 1962
YOR266W, 1956
YOR267C, 2021
YOR269W, 2082
YOR270C, 1963
YOR271C, 1806
YOR272W, 2136
YOR273C, 1900
YOR274W, 1898
YOR275C, 1963
YOR276W, 2076
YOR278W, 2050
YOR279C, 1931
YOR280C, 2025
YOR281C, 2061
YOR283W, 2071
YOR284W, 2079
YOR285W, 2003
YOR286W, 1885
YOR287C, 2085
YOR288C, 2011
YOR289W, 2065
YOR291W, 1948
YOR292C, 2066
YOR293W, 2166
YOR293C-A, 2115
YOR294W, 1974
YOR295W, 1992
YOR296W, 1847
YOR297C, 1851
YOR298C-A, 1973
YOR299W, 2014
YOR301W, 2037
YOR302W, 2050
YOR303W, 1780
YOR304W, 2033
YOR304C-A, 1897
YOR305W, 2096
YOR306C, 1870
YOR307C, 1983
YOR308C, 2015
YOR310C, 1853
YOR311C, 1812
YOR312C, 2095
YOR313C, 1948
YOR315W, 1996
YOR316C, 1921
YOR316C-A, 1846
YOR317W, 1828
YOR319W, 1842
YOR320C, 2198
YOR321W, 1955
YOR322C, 1981
YOR323C, 1827
YOR324C, 2010
YOR327C, 1947
YOR329C, 1931
YOR332W, 1812
YOR334W, 2070
YOR335C, 1999
YOR336W, 1902
YOR337W, 2031
YOR338W, 2001
YOR339C, 1885
YOR340C, 2040
YOR342C, 1996
YOR343C, 1944
YOR344C, 1973
YOR346W, 1821
YOR347C, 1976
YOR348C, 2028
YOR350C, 2045
YOR352W, 1943
YOR354C, 1942
YOR355W, 1904
YOR356W, 2086
YOR357C, 1994
YOR358W, 1941
YOR359W, 1985
YOR360C, 1968
YOR362C, 1842
YOR367W, 1967
YOR368W, 1919
YOR369C, 1972
YOR370C, 2063
YOR371C, 1850
YOR372C, 2029
YOR374W, 1869
YOR375C, 2023
YOR376W-A, 2131
YOR377W, 2023
YOR378W, 1863
YOR380W, 1887
YOR381W, 1980
YOR381W-A, 1991
YOR382W, 1856
YOR383C, 1746
YOR384W, 1982
YOR385W, 1952
YOR386W, 1893
YOR387C, 2002
YOR390W, 2050
YPL279C, 2050
YPL274W, 2032
YPL273W, 1992
YPL271W, 1938
YPL270W, 1975
YPL269W, 1921
YPL268W, 2019
YPL267W, 1940
YPL266W, 1765
YPL265W, 2033
YPL264C, 2120
YPL263C, 2024
YPL262W, 2015
YPL261C, 2124
YPL260W, 1889
YPL259C, 1903
YPL258C, 1961
YPL257W, 1865
YPL256C, 1892
YPL255W, 1760
YPL254W, 1816
YPL253C, 2010
YPL252C, 1904
YPL250C, 1966
YPL249C-A, 1751
YPL249C, 1890
YPL248C, 1960
YPL247C, 1987
YPL246C, 1938
YPL245W, 1891
YPL244C, 1673
YPL243W, 1877
YPL241C, 2060
YPL240C, 1995
YPL239W, 1965
YPL237W, 1787
YPL236C, 1979
YPL235W, 1916
YPL234C, 1893
YPL233W, 1928
YPL232W, 2112
YPL230W, 1859
YPL229W, 2027
YPL228W, 1959
YPL227C, 2130
YPL226W, 2045
YPL225W, 1921
YPL224C, 1992
YPL223C, 1952
YPL222W, 1910
YPL221W, 1989
YPL220W, 2009
YPL219W, 1896
YPL218W, 2034
YPL217C, 2106
YPL215W, 1992
YPL214C, 2086
YPL213W, 2023
YPL212C, 2031
YPL211W, 2117
YPL210C, 1938
YPL209C, 1952
YPL208W, 1828
YPL207W, 1726
YPL206C, 2024
YPL204W, 2095
YPL203W, 1926
YPL202C, 1870
YPL201C, 1915
YPL200W, 1877
YPL199C, 1694
YPL198W, 1983
YPL196W, 2003
YPL195W, 1958
YPL194W, 1905
YPL193W, 1964
YPL192C, 1900
YPL191C, 1919
YPL190C, 1938
YPL189C-A, 2089
YPL189W, 2107
YPL188W, 2214
YPL187W, 1908
YPL186C, 1997
YPL184C, 1989
YPL183W-A, 2148
YPL183C, 1959
YPL181W, 1722
YPL180W, 1966
YPL179W, 1983
YPL178W, 2080
YPL177C, 2077
YPL176C, 1974
YPL175W, 2047
YPL173W, 1872
YPL172C, 2136
YPL171C, 1987
YPL170W, 1892
YPL169C, 1901
YPL168W, 1954
YPL166W, 1991
YPL165C, 1986
YPL164C, 2051
YPL163C, 1945
YPL162C, 1876
YPL160W, 1870
YPL159C, 2003
YPL158C, 2068
YPL157W, 1918
YPL156C, 1892
YPL155C, 2038
YPL154C, 1892
YPL153C, 1928
YPL152W-A, 2059
YPL152W, 2050
YPL151C, 1908
YPL150W, 1880
YPL149W, 2037
YPL148C, 1857
YPL146C, 1985
YPL145C, 1960
YPL144W, 1901
YPL143W, 2006
YPL141C, 2076
YPL140C, 2025
YPL139C, 1971
YPL138C, 2031
YPL137C, 2093
YPL135W, 1937
YPL134C, 2092
YPL133C, 1832
YPL132W, 1988
YPL131W, 1927
YPL129W, 2023
YPL128C, 2015
YPL127C, 1844
YPL126W, 1946
YPL125W, 1910
YPL124W, 1974
YPL123C, 2030
YPL122C, 2051
YPL120W, 1964
YPL119C-A, 2038
YPL118W, 1908
YPL117C, 1769
YPL116W, 2103
YPL113C, 1878
YPL112C, 1810
YPL111W, 2165
YPL109C, 2282
YPL108W, 2000
YPL107W, 2160
YPL106C, 1816
YPL105C, 1936
YPL104W, 2054
YPL103C, 2083
YPL101W, 2016
YPL100W, 1949
YPL099C, 2010
YPL098C, 1963
YPL097W, 1959
YPL096C-A, 2050
YPL096W, 2024
YPL095C, 2079
YPL094C, 1569
YPL093W, 1921
YPL092W, 2011
YPL091W, 2030
YPL090C, 1930
YPL089C, 2123
YPL088W, 1892
YPL087W, 2050
YPL086C, 1944
YPL084W, 2119
YPL083C, 1906
YPL081W, 2006
YPL080C, 2064
YPL079W, 2127
YPL078C, 1845
YPL077C, 2068
YPL076W, 2222
YPL075W, 1889
YPL074W, 1985
YPL072W, 1956
YPL071C, 1938
YPL070W, 2039
YPL069C, 2037
YPL068C, 2155
YPL067C, 1992
YPL066W, 1923
YPL065W, 2061
YPL064C, 1886
YPL063W, 1980
YPL062W, 2004
YPL061W, 1981
YPL060W, 2148
YPL059W, 2044
YPL057C, 2147
YPL056C, 1809
YPL055C, 1938
YPL054W, 1843
YPL053C, 2032
YPL052W, 2113
YPL051W, 2142
YPL050C, 2100
YPL049C, 1859
YPL048W, 2094
YPL047W, 1874
YPL046C, 1992
YPL045W, 2162
YPL043W, 1927
YPL042C, 2053
YPL041C, 2109
YPL040C, 2075
YPL039W, 1936
YPL038W-A, 2081
YPL038W, 2045
YPL037C, 1992
YPL036W, 1992
YPL034W, 2114
YPL033C, 2161
YPL032C, 1796
YPL031C, 1934
YPL030W, 1824
YPL029W, 2009
YPL028W, 1930
YPL026C, 1989
YPL024W, 1922
YPL023C, 2027
YPL022W, 2026
YPL020C, 2107
YPL019C, 2014
YPL018W, 1923
YPL015C, 1877
YPL014W, 1998
YPL013C, 1999
YPL012W, 2044
YPL011C, 2056
YPL010W, 1888
YPL009C, 1991
YPL008W, 2216
YPL007C, 2127
YPL006W, 2007
YPL005W, 1873
YPL004C, 2052
YPL003W, 2114
YPL002C, 1920
YPL001W, 1922
YPR001W, 1987
YPR002W, 2014
YPR003C, 1937
YPR004C, 1840
YPR005C, 2082
YPR008W, 1976
YPR009W, 1999
YPR010C, 1849
YPR010C-A, 1922
YPR011C, 1922
YPR013C, 1938
YPR015C, 2064
YPR016C, 1947
YPR017C, 1808
YPR018W, 2033
YPR019W, 1890
YPR020W, 1947
YPR023C, 1931
YPR024W, 1854
YPR025C, 1884
YPR028W, 2024
YPR029C, 1874
YPR030W, 1781
YPR033C, 1913
YPR034W, 1959
YPR035W, 2003
YPR036W, 1945
YPR036W-A, 1934
YPR037C, 2000
YPR040W, 1908
YPR041W, 2131
YPR043W, 1888
YPR045C, 2019
YPR046W, 2128
YPR047W, 2168
YPR048W, 1893
YPR049C, 1907
YPR051W, 2127
YPR052C, 2106
YPR054W, 1887
YPR056W, 1982
YPR057W, 1885
YPR058W, 2000
YPR060C, 2013
YPR061C, 2280
YPR062W, 1877
YPR063C, 1946
YPR064W, 1935
YPR065W, 1945
YPR066W, 1700
YPR067W, 2141
YPR068C, 1918
YPR069C, 1995
YPR070W, 1939
YPR071W, 1898
YPR072W, 2094
YPR073C, 1943
YPR074C, 1933
YPR075C, 1654
YPR079W, 1989
YPR080W, 1898
YPR081C, 1988
YPR082C, 1958
YPR083W, 1888
YPR084W, 1966
YPR085C, 2029
YPR086W, 2014
YPR088C, 1851
YPR089W, 2057
YPR091C, 1832
YPR093C, 1932
YPR094W, 2097
YPR097W, 1947
YPR098C, 2024
YPR099C, 1918
YPR100W, 1836
YPR101W, 1829
YPR102C, 1982
YPR103W, 1898
YPR104C, 1840
YPR105C, 1917
YPR106W, 1839
YPR107C, 2045
YPR108W, 2049
YPR109W, 1835
YPR110C, 1961
YPR111W, 1962
YPR112C, 1955
YPR113W, 1867
YPR114W, 1981
YPR115W, 1984
YPR116W, 1930
YPR118W, 1987
YPR119W, 1916
YPR120C, 2032
YPR121W, 1896
YPR124W, 1887
YPR125W, 2113
YPR127W, 1949
YPR128C, 1685
YPR129W, 1891
YPR131C, 2017
YPR132W, 1863
YPR133C, 1884
YPR133W-A, 2057
YPR134W, 1997
YPR135W, 1905
YPR137W, 2027
YPR138C, 1989
YPR139C, 2006
YPR140W, 2093
YPR141C, 1939
YPR143W, 2037
YPR144C, 1992
YPR145W, 2039
YPR145C-A, 2048
YPR147C, 1978
YPR148C, 1917
YPR149W, 1980
YPR151C, 1951
YPR152C, 2043
YPR153W, 1962
YPR154W, 1927
YPR155C, 2099
YPR156C, 2022
YPR157W, 2077
YPR158W, 1854
YPR159W, 1998
YPR160W, 1846
YPR161C, 1843
YPR162C, 1922
YPR163C, 1925
YPR165W, 1979
YPR166C, 1953
YPR167C, 2069
YPR168W, 1970
YPR169W, 1902
YPR170W-B, 1888
YPR171W, 2092
YPR172W, 1931
YPR173C, 1889
YPR174C, 2037
YPR175W, 1834
YPR176C, 2026
YPR178W, 1984
YPR179C, 1989
YPR180W, 2001
YPR181C, 2038
YPR182W, 1843
YPR183W, 2016
YPR185W, 2008
YPR186C, 1811
YPR187W, 2032
YPR188C, 2016
YPR189W, 2024
YPR190C, 1871
YPR191W, 1885
YPR192W, 1986
YPR193C, 1964
YPR194C, 1984
YPR195C, 1914
YPR196W, 2062
YPR198W, 1872
YPR199C, 1889
YPR200C, 1972
YPR201W, 1915
